vessel_id,event_timestamp,arrival_hour,cargo_volume,berth_wait_minutes,port_congestion,weather,previous_delay_hours,crane_available,delayed
V01600,2024-05-13 08:00:00,8,875.3,102.9,Medium,Clear,1.99,1,1
V01601,2024-05-13 10:00:00,10,1409.7,55.4,Medium,Cloudy,1.31,1,1
V01602,2024-05-13 12:00:00,12,1469.0,33.7,Low,Clear,0.46,0,0
V01603,2024-05-13 14:00:00,14,260.2,71.6,Medium,Clear,0.05,0,0
V01604,2024-05-13 16:00:00,16,759.4,67.4,Medium,Clear,0.21,1,1
V01605,2024-05-13 18:00:00,18,1511.2,20.6,Low,Clear,0.9,1,1
V01606,2024-05-13 20:00:00,20,1128.6,92.6,Low,Cloudy,0.9,1,0
V01607,2024-05-13 22:00:00,22,987.9,79.4,High,Cloudy,2.42,0,1
V01608,2024-05-14 00:00:00,0,802.0,55.9,Medium,Clear,0.35,1,0
V01609,2024-05-14 02:00:00,2,727.3,93.8,High,Rain,0.32,1,0
V01610,2024-05-14 04:00:00,4,1029.7,58.6,Medium,Clear,1.43,1,1
V01611,2024-05-14 06:00:00,6,786.4,118.1,High,Storm,0.63,0,1
V01612,2024-05-14 08:00:00,8,880.8,65.3,High,Clear,0.62,1,1
V01613,2024-05-14 10:00:00,10,935.4,54.6,Low,Rain,2.24,1,1
V01614,2024-05-14 12:00:00,12,594.9,84.1,High,Rain,0.3,0,1
V01615,2024-05-14 14:00:00,14,1139.5,59.6,Low,Rain,1.98,1,1
V01616,2024-05-14 16:00:00,16,2211.4,44.6,Medium,Rain,1.29,1,1
V01617,2024-05-14 18:00:00,18,100.4,71.2,High,Clear,0.56,1,0
V01618,2024-05-14 20:00:00,20,1045.8,53.3,Low,Cloudy,0.87,1,0
V01619,2024-05-14 22:00:00,22,557.9,58.9,Medium,Cloudy,0.39,1,0
V01620,2024-05-15 00:00:00,0,1159.8,29.5,Medium,Clear,0.75,1,0
V01621,2024-05-15 02:00:00,2,921.0,68.6,Low,Storm,3.13,1,1
V01622,2024-05-15 04:00:00,4,1242.8,53.3,Low,Clear,0.44,1,0
V01623,2024-05-15 06:00:00,6,1429.0,33.1,Low,Clear,0.11,1,1
V01624,2024-05-15 08:00:00,8,986.6,23.3,Low,Rain,0.9,1,1
V01625,2024-05-15 10:00:00,10,1409.4,59.1,Medium,Clear,2.73,1,1
V01626,2024-05-15 12:00:00,12,100.0,66.5,Medium,Clear,1.09,1,0
V01627,2024-05-15 14:00:00,14,1615.7,10.1,Medium,Clear,0.7,1,1
V01628,2024-05-15 16:00:00,16,1068.8,59.4,Medium,Rain,0.67,1,1
V01629,2024-05-15 18:00:00,18,1385.0,51.3,Low,Rain,2.03,1,0
V01630,2024-05-15 20:00:00,20,351.1,0.0,Low,Clear,1.21,1,0
V01631,2024-05-15 22:00:00,22,526.2,84.9,High,Cloudy,1.43,0,1
V01632,2024-05-16 00:00:00,0,965.7,97.4,High,Cloudy,1.01,0,0
V01633,2024-05-16 02:00:00,2,892.3,64.5,Medium,Cloudy,1.77,0,1
V01634,2024-05-16 04:00:00,4,1027.4,55.1,Low,Cloudy,3.13,1,1
V01635,2024-05-16 06:00:00,6,1388.0,71.8,High,Storm,0.88,1,1
V01636,2024-05-16 08:00:00,8,105.7,54.0,High,Clear,1.19,1,1
V01637,2024-05-16 10:00:00,10,1338.2,5.0,Medium,Clear,3.03,1,0
V01638,2024-05-16 12:00:00,12,903.7,62.3,Low,Cloudy,1.01,1,0
V01639,2024-05-16 14:00:00,14,808.3,52.6,Low,Clear,2.01,1,1
V01640,2024-05-16 16:00:00,16,238.0,79.2,Medium,Clear,0.37,1,0
V01641,2024-05-16 18:00:00,18,1126.4,61.9,High,Clear,0.43,1,0
V01642,2024-05-16 20:00:00,20,100.0,70.1,Medium,Clear,3.69,1,0
V01643,2024-05-16 22:00:00,22,1191.8,0.0,Low,Rain,1.65,1,1
V01644,2024-05-17 00:00:00,0,228.6,28.3,Medium,Clear,0.78,1,0
V01645,2024-05-17 02:00:00,2,924.1,83.1,High,Cloudy,0.53,1,0
V01646,2024-05-17 04:00:00,4,846.4,66.6,Medium,Rain,0.67,1,0
V01647,2024-05-17 06:00:00,6,1426.3,122.0,High,Clear,0.22,1,0
V01648,2024-05-17 08:00:00,8,819.6,44.0,Medium,Clear,1.54,1,0
V01649,2024-05-17 10:00:00,10,587.6,13.4,Low,Clear,1.42,0,0
V01650,2024-05-17 12:00:00,12,672.0,27.1,Medium,Clear,1.39,1,0
V01651,2024-05-17 14:00:00,14,1472.8,32.8,Medium,Clear,2.54,1,0
V01652,2024-05-17 16:00:00,16,1141.3,135.5,High,Cloudy,0.96,0,0
V01653,2024-05-17 18:00:00,18,726.5,68.9,Medium,Clear,1.3,1,0
V01654,2024-05-17 20:00:00,20,793.6,77.8,Medium,Clear,0.11,0,0
V01655,2024-05-17 22:00:00,22,194.8,44.0,Medium,Clear,1.67,0,0
V01656,2024-05-18 00:00:00,0,1074.8,50.0,Medium,Clear,1.45,1,0
V01657,2024-05-18 02:00:00,2,108.1,67.5,Medium,Clear,0.26,1,0
V01658,2024-05-18 04:00:00,4,1238.3,37.4,Medium,Rain,0.78,0,0
V01659,2024-05-18 06:00:00,6,957.9,42.7,Medium,Clear,2.28,0,0
V01660,2024-05-18 08:00:00,8,1974.1,33.1,Medium,Clear,1.26,1,1
V01661,2024-05-18 10:00:00,10,404.9,38.8,Medium,Cloudy,0.49,1,0
V01662,2024-05-18 12:00:00,12,853.8,36.2,Low,Cloudy,1.45,1,0
V01663,2024-05-18 14:00:00,14,1709.2,29.5,Medium,Cloudy,3.44,1,1
V01664,2024-05-18 16:00:00,16,1436.1,57.1,Medium,Clear,0.17,0,0
V01665,2024-05-18 18:00:00,18,586.7,57.1,Medium,Cloudy,1.62,0,0
V01666,2024-05-18 20:00:00,20,1000.8,45.5,Medium,Clear,1.22,0,0
V01667,2024-05-18 22:00:00,22,900.9,59.3,High,Rain,0.23,1,1
V01668,2024-05-19 00:00:00,0,1026.9,82.6,High,Clear,1.27,1,1
V01669,2024-05-19 02:00:00,2,585.6,37.4,Medium,Cloudy,0.54,1,0
V01670,2024-05-19 04:00:00,4,859.8,36.2,Low,Cloudy,0.71,1,0
V01671,2024-05-19 06:00:00,6,180.9,77.5,Medium,Cloudy,1.46,1,0
V01672,2024-05-19 08:00:00,8,960.8,18.7,Medium,Clear,1.41,1,0
V01673,2024-05-19 10:00:00,10,1102.5,104.3,Medium,Cloudy,1.39,1,0
V01674,2024-05-19 12:00:00,12,797.7,48.2,Medium,Cloudy,4.85,1,1
V01675,2024-05-19 14:00:00,14,173.2,90.3,High,Clear,0.82,1,0
V01676,2024-05-19 16:00:00,16,1344.8,16.2,Low,Clear,0.3,1,0
V01677,2024-05-19 18:00:00,18,1064.0,78.6,Medium,Clear,1.63,1,0
V01678,2024-05-19 20:00:00,20,573.3,31.9,Low,Clear,1.21,1,1
V01679,2024-05-19 22:00:00,22,773.7,40.1,Medium,Rain,0.57,1,0
V01680,2024-05-20 00:00:00,0,224.7,35.6,Medium,Clear,0.53,1,0
V01681,2024-05-20 02:00:00,2,438.6,43.3,Medium,Cloudy,2.67,1,0
V01682,2024-05-20 04:00:00,4,658.0,60.5,Medium,Cloudy,0.06,1,0
V01683,2024-05-20 06:00:00,6,1452.8,84.3,High,Cloudy,1.19,1,0
V01684,2024-05-20 08:00:00,8,612.2,79.0,High,Cloudy,0.51,0,0
V01685,2024-05-20 10:00:00,10,1188.1,32.2,Medium,Cloudy,1.33,1,1
V01686,2024-05-20 12:00:00,12,657.8,60.8,High,Clear,0.43,1,0
V01687,2024-05-20 14:00:00,14,1011.6,38.5,Medium,Clear,1.36,1,0
V01688,2024-05-20 16:00:00,16,836.4,91.5,High,Rain,2.17,0,0
V01689,2024-05-20 18:00:00,18,1292.9,51.6,Low,Storm,0.58,1,1
V01690,2024-05-20 20:00:00,20,659.3,54.9,Low,Clear,0.67,0,1
V01691,2024-05-20 22:00:00,22,192.4,35.0,Low,Rain,1.32,1,0
V01692,2024-05-21 00:00:00,0,278.1,44.6,Low,Storm,1.75,1,0
V01693,2024-05-21 02:00:00,2,660.7,45.8,Medium,Clear,4.2,1,0
V01694,2024-05-21 04:00:00,4,337.9,0.0,Low,Cloudy,0.69,1,0
V01695,2024-05-21 06:00:00,6,1084.6,44.6,Medium,Cloudy,0.67,1,0
V01696,2024-05-21 08:00:00,8,690.4,25.6,Low,Clear,0.32,1,1
V01697,2024-05-21 10:00:00,10,1968.6,9.0,Low,Clear,0.03,1,1
V01698,2024-05-21 12:00:00,12,118.0,65.8,High,Clear,2.19,1,0
V01699,2024-05-21 14:00:00,14,991.6,53.4,Medium,Rain,0.85,1,1
V01700,2024-05-21 16:00:00,16,392.4,51.7,High,Clear,0.31,1,0
V01701,2024-05-21 18:00:00,18,678.0,32.2,Medium,Rain,1.93,1,1
V01702,2024-05-21 20:00:00,20,963.6,73.7,Low,Cloudy,1.63,1,0
V01703,2024-05-21 22:00:00,22,100.0,9.9,Medium,Cloudy,0.67,0,0
V01704,2024-05-22 00:00:00,0,1006.6,45.4,Medium,Clear,1.23,1,0
V01705,2024-05-22 02:00:00,2,1756.3,5.8,Low,Clear,0.37,1,0
V01706,2024-05-22 04:00:00,4,696.0,61.2,High,Clear,1.7,0,0
V01707,2024-05-22 06:00:00,6,1016.9,45.1,Medium,Clear,0.55,1,0
V01708,2024-05-22 08:00:00,8,1361.2,25.3,Medium,Clear,2.39,0,1
V01709,2024-05-22 10:00:00,10,826.2,64.3,Medium,Clear,1.48,1,0
V01710,2024-05-22 12:00:00,12,638.6,83.8,Medium,Clear,0.24,1,0
V01711,2024-05-22 14:00:00,14,100.0,56.0,Low,Cloudy,2.19,1,0
V01712,2024-05-22 16:00:00,16,1188.4,105.6,High,Clear,2.06,1,1
V01713,2024-05-22 18:00:00,18,849.1,15.5,Medium,Clear,1.85,1,0
V01714,2024-05-22 20:00:00,20,444.3,28.9,Low,Rain,1.93,1,0
V01715,2024-05-22 22:00:00,22,957.0,46.7,Low,Clear,0.96,1,0
V01716,2024-05-23 00:00:00,0,637.3,71.8,Medium,Rain,1.21,1,0
V01717,2024-05-23 02:00:00,2,662.2,123.8,High,Cloudy,0.8,1,0
V01718,2024-05-23 04:00:00,4,1172.8,106.7,High,Clear,0.11,0,1
V01719,2024-05-23 06:00:00,6,297.7,72.4,Medium,Rain,1.45,1,0
V01720,2024-05-23 08:00:00,8,1371.3,145.8,High,Rain,0.17,0,1
V01721,2024-05-23 10:00:00,10,271.0,52.4,Medium,Cloudy,0.32,1,0
V01722,2024-05-23 12:00:00,12,601.8,27.8,Low,Clear,0.52,1,0
V01723,2024-05-23 14:00:00,14,1765.3,54.4,Medium,Clear,1.02,1,1
V01724,2024-05-23 16:00:00,16,1407.3,12.1,Low,Clear,3.61,1,1
V01725,2024-05-23 18:00:00,18,943.9,36.7,Low,Rain,0.52,1,0
V01726,2024-05-23 20:00:00,20,476.8,6.8,Medium,Clear,3.82,1,0
V01727,2024-05-23 22:00:00,22,661.8,21.8,Low,Clear,2.01,1,0
V01728,2024-05-24 00:00:00,0,933.0,77.1,High,Clear,1.31,1,0
V01729,2024-05-24 02:00:00,2,916.9,103.7,High,Clear,0.46,0,0
V01730,2024-05-24 04:00:00,4,859.1,77.8,Medium,Clear,1.03,1,0
V01731,2024-05-24 06:00:00,6,886.1,25.9,Medium,Clear,1.11,0,0
V01732,2024-05-24 08:00:00,8,803.5,101.9,Medium,Rain,1.68,1,0
V01733,2024-05-24 10:00:00,10,251.1,38.7,Low,Clear,0.49,0,0
V01734,2024-05-24 12:00:00,12,667.6,41.0,Low,Clear,2.06,1,0
V01735,2024-05-24 14:00:00,14,1311.6,0.0,Low,Clear,0.93,1,0
V01736,2024-05-24 16:00:00,16,284.2,19.5,Low,Clear,1.45,1,0
V01737,2024-05-24 18:00:00,18,814.7,61.2,Low,Cloudy,0.86,1,0
V01738,2024-05-24 20:00:00,20,531.1,39.2,Low,Clear,2.62,0,0
V01739,2024-05-24 22:00:00,22,950.1,37.7,Low,Storm,0.34,0,1
V01740,2024-05-25 00:00:00,0,725.1,85.7,High,Storm,1.24,1,1
V01741,2024-05-25 02:00:00,2,1564.8,0.0,Low,Rain,0.23,1,1
V01742,2024-05-25 04:00:00,4,1128.0,32.6,Low,Rain,1.55,1,0
V01743,2024-05-25 06:00:00,6,309.7,85.2,Medium,Clear,0.31,0,0
V01744,2024-05-25 08:00:00,8,1202.1,77.2,Medium,Cloudy,0.76,1,0
V01745,2024-05-25 10:00:00,10,551.4,46.9,Medium,Clear,0.68,1,0
V01746,2024-05-25 12:00:00,12,640.4,74.1,Low,Rain,4.53,1,1
V01747,2024-05-25 14:00:00,14,1041.2,18.5,Medium,Clear,0.48,0,0
V01748,2024-05-25 16:00:00,16,678.7,25.7,Medium,Clear,2.07,1,0
V01749,2024-05-25 18:00:00,18,1301.8,96.6,Medium,Clear,0.03,1,1
V01750,2024-05-25 20:00:00,20,551.5,64.4,Medium,Cloudy,1.02,1,0
V01751,2024-05-25 22:00:00,22,621.5,42.8,Medium,Cloudy,2.71,1,0
V01752,2024-05-26 00:00:00,0,604.6,48.6,Medium,Clear,0.12,1,1
V01753,2024-05-26 02:00:00,2,645.5,14.8,Low,Clear,2.0,0,0
V01754,2024-05-26 04:00:00,4,1394.6,56.9,Medium,Clear,0.87,1,0
V01755,2024-05-26 06:00:00,6,1183.0,39.9,Low,Rain,0.06,1,0
V01756,2024-05-26 08:00:00,8,1669.5,35.5,Low,Clear,2.23,1,1
V01757,2024-05-26 10:00:00,10,1920.4,21.0,Medium,Clear,1.61,1,1
V01758,2024-05-26 12:00:00,12,436.2,41.6,Low,Cloudy,0.41,1,0
V01759,2024-05-26 14:00:00,14,931.7,21.8,Low,Cloudy,1.69,1,0
V01760,2024-05-26 16:00:00,16,370.7,25.4,Medium,Rain,0.14,1,0
V01761,2024-05-26 18:00:00,18,550.1,81.7,Medium,Cloudy,0.56,0,0
V01762,2024-05-26 20:00:00,20,616.5,134.2,High,Rain,1.0,1,0
V01763,2024-05-26 22:00:00,22,424.3,128.6,High,Clear,0.95,0,1
V01764,2024-05-27 00:00:00,0,426.7,96.3,High,Clear,1.41,0,1
V01765,2024-05-27 02:00:00,2,835.1,43.4,Medium,Storm,4.45,1,0
V01766,2024-05-27 04:00:00,4,352.5,33.2,Low,Clear,1.17,1,0
V01767,2024-05-27 06:00:00,6,1279.0,60.1,Medium,Rain,1.2,1,1
V01768,2024-05-27 08:00:00,8,487.0,39.5,Medium,Clear,2.39,1,0
V01769,2024-05-27 10:00:00,10,2164.3,83.0,Medium,Clear,0.95,1,1
V01770,2024-05-27 12:00:00,12,696.9,0.0,Low,Clear,0.09,1,0
V01771,2024-05-27 14:00:00,14,932.4,27.6,Low,Cloudy,1.07,1,0
V01772,2024-05-27 16:00:00,16,317.1,55.0,Low,Rain,0.08,1,0
V01773,2024-05-27 18:00:00,18,1667.7,13.9,Low,Clear,2.22,1,0
V01774,2024-05-27 20:00:00,20,1403.8,29.0,Low,Clear,0.99,1,0
V01775,2024-05-27 22:00:00,22,1033.6,94.8,High,Clear,1.37,0,1
V01776,2024-05-28 00:00:00,0,293.9,73.0,Low,Clear,0.35,1,0
V01777,2024-05-28 02:00:00,2,994.8,17.7,Medium,Clear,0.37,1,0
V01778,2024-05-28 04:00:00,4,395.4,45.8,High,Storm,1.6,1,0
V01779,2024-05-28 06:00:00,6,1558.1,26.3,Medium,Clear,0.76,1,0
V01780,2024-05-28 08:00:00,8,1264.1,11.6,Medium,Clear,0.48,1,0
V01781,2024-05-28 10:00:00,10,942.9,13.3,Medium,Clear,2.71,1,0
V01782,2024-05-28 12:00:00,12,100.0,10.7,Low,Clear,1.1,1,0
V01783,2024-05-28 14:00:00,14,457.5,80.8,Medium,Clear,0.55,1,0
V01784,2024-05-28 16:00:00,16,1209.5,72.2,High,Cloudy,1.16,0,1
V01785,2024-05-28 18:00:00,18,1445.8,50.8,Medium,Cloudy,0.65,1,0
V01786,2024-05-28 20:00:00,20,1399.1,56.1,High,Rain,1.49,1,1
V01787,2024-05-28 22:00:00,22,183.6,95.8,High,Clear,0.33,1,0
V01788,2024-05-29 00:00:00,0,1035.7,96.9,Medium,Cloudy,2.25,0,1
V01789,2024-05-29 02:00:00,2,1357.0,27.8,Medium,Rain,0.65,1,1
V01790,2024-05-29 04:00:00,4,153.7,93.1,Medium,Rain,0.22,0,0
V01791,2024-05-29 06:00:00,6,896.4,59.1,Medium,Rain,0.26,1,0
V01792,2024-05-29 08:00:00,8,1023.2,50.4,Medium,Clear,0.81,1,0
V01793,2024-05-29 10:00:00,10,764.7,60.0,Medium,Storm,0.48,1,0
V01794,2024-05-29 12:00:00,12,100.0,89.8,High,Rain,0.17,1,0
V01795,2024-05-29 14:00:00,14,753.4,81.4,Low,Rain,0.18,0,1
V01796,2024-05-29 16:00:00,16,752.7,63.0,Medium,Cloudy,0.99,1,0
V01797,2024-05-29 18:00:00,18,833.4,48.5,Low,Storm,1.21,1,1
V01798,2024-05-29 20:00:00,20,646.4,39.5,Medium,Clear,1.06,1,0
V01799,2024-05-29 22:00:00,22,700.6,101.0,High,Cloudy,2.65,1,0
V01800,2024-05-30 00:00:00,0,882.1,56.1,High,Cloudy,1.37,0,1
V01801,2024-05-30 02:00:00,2,1099.1,52.7,Medium,Cloudy,0.54,1,1
V01802,2024-05-30 04:00:00,4,763.0,122.1,Medium,Rain,0.39,0,1
V01803,2024-05-30 06:00:00,6,715.7,0.0,Low,Clear,0.14,1,0
V01804,2024-05-30 08:00:00,8,941.6,40.8,Low,Clear,1.67,1,0
V01805,2024-05-30 10:00:00,10,100.0,41.8,Low,Clear,3.62,1,0
V01806,2024-05-30 12:00:00,12,1114.7,74.3,High,Cloudy,1.95,0,1
V01807,2024-05-30 14:00:00,14,899.7,29.9,Low,Cloudy,0.77,1,1
V01808,2024-05-30 16:00:00,16,917.9,82.3,High,Rain,0.44,0,1
V01809,2024-05-30 18:00:00,18,1332.3,28.7,Low,Rain,1.57,1,0
V01810,2024-05-30 20:00:00,20,100.0,55.5,Medium,Cloudy,0.81,0,0
V01811,2024-05-30 22:00:00,22,100.0,37.8,Medium,Clear,0.73,0,0
V01812,2024-05-31 00:00:00,0,1023.2,100.6,Medium,Cloudy,2.82,1,0
V01813,2024-05-31 02:00:00,2,896.8,43.7,Medium,Rain,0.1,0,0
V01814,2024-05-31 04:00:00,4,976.6,64.2,Medium,Cloudy,1.31,1,0
V01815,2024-05-31 06:00:00,6,692.0,63.3,High,Rain,0.47,1,0
V01816,2024-05-31 08:00:00,8,1199.0,73.3,Medium,Storm,0.96,0,1
V01817,2024-05-31 10:00:00,10,1319.7,53.3,Low,Clear,0.37,1,0
V01818,2024-05-31 12:00:00,12,1117.8,45.5,Low,Cloudy,0.81,1,0
V01819,2024-05-31 14:00:00,14,782.6,24.3,Medium,Clear,5.07,1,0
V01820,2024-05-31 16:00:00,16,100.0,31.2,Medium,Clear,1.81,1,0
V01821,2024-05-31 18:00:00,18,1246.2,92.2,Medium,Clear,1.57,1,1
V01822,2024-05-31 20:00:00,20,1449.8,30.9,Medium,Clear,0.98,1,1
V01823,2024-05-31 22:00:00,22,1190.1,66.0,Medium,Clear,0.9,1,1
V01824,2024-06-01 00:00:00,0,504.2,56.4,High,Cloudy,1.04,1,0
V01825,2024-06-01 02:00:00,2,1203.2,75.2,Medium,Clear,1.44,1,1
V01826,2024-06-01 04:00:00,4,1287.2,32.8,Medium,Clear,1.83,1,0
V01827,2024-06-01 06:00:00,6,1601.5,25.9,Medium,Clear,3.95,1,0
V01828,2024-06-01 08:00:00,8,505.8,62.2,High,Clear,0.77,1,1
V01829,2024-06-01 10:00:00,10,798.1,36.2,Medium,Rain,2.76,1,1
V01830,2024-06-01 12:00:00,12,1236.3,90.1,High,Clear,3.98,1,1
V01831,2024-06-01 14:00:00,14,925.8,36.7,Low,Clear,1.95,0,0
V01832,2024-06-01 16:00:00,16,397.2,22.6,Medium,Storm,0.89,0,1
V01833,2024-06-01 18:00:00,18,1086.6,49.3,Medium,Rain,1.96,1,1
V01834,2024-06-01 20:00:00,20,1160.4,21.4,Medium,Cloudy,0.16,1,1
V01835,2024-06-01 22:00:00,22,939.6,51.1,Low,Rain,3.49,1,1
V01836,2024-06-02 00:00:00,0,998.8,70.7,Medium,Clear,2.1,1,0
V01837,2024-06-02 02:00:00,2,783.6,49.4,Medium,Rain,0.86,1,0
V01838,2024-06-02 04:00:00,4,1565.2,86.8,High,Clear,0.8,1,1
V01839,2024-06-02 06:00:00,6,494.7,93.8,Medium,Clear,0.22,1,0
V01840,2024-06-02 08:00:00,8,635.7,31.1,Low,Clear,2.35,1,0
V01841,2024-06-02 10:00:00,10,904.9,26.4,Medium,Rain,0.82,1,0
V01842,2024-06-02 12:00:00,12,1295.5,64.5,Medium,Clear,3.72,0,1
V01843,2024-06-02 14:00:00,14,226.2,6.7,Low,Clear,0.16,1,0
V01844,2024-06-02 16:00:00,16,310.4,44.7,Medium,Clear,0.38,0,0
V01845,2024-06-02 18:00:00,18,100.0,35.0,Medium,Cloudy,0.34,1,0
V01846,2024-06-02 20:00:00,20,914.7,17.5,Low,Clear,0.03,1,0
V01847,2024-06-02 22:00:00,22,396.8,43.7,Medium,Clear,1.67,1,0
V01848,2024-06-03 00:00:00,0,727.0,72.5,Medium,Clear,0.27,1,0
V01849,2024-06-03 02:00:00,2,1197.6,107.6,High,Rain,0.38,1,1
V01850,2024-06-03 04:00:00,4,611.3,73.2,Medium,Clear,0.3,1,0
V01851,2024-06-03 06:00:00,6,1004.1,43.4,Low,Rain,0.66,1,0
V01852,2024-06-03 08:00:00,8,765.3,73.6,High,Clear,3.18,0,0
V01853,2024-06-03 10:00:00,10,1202.5,0.0,Medium,Clear,1.44,1,0
V01854,2024-06-03 12:00:00,12,1113.8,44.2,Low,Clear,1.14,1,0
V01855,2024-06-03 14:00:00,14,588.6,23.0,High,Clear,0.96,0,0
V01856,2024-06-03 16:00:00,16,824.1,0.0,Low,Clear,0.56,1,0
V01857,2024-06-03 18:00:00,18,1369.7,76.0,High,Clear,0.57,0,1
V01858,2024-06-03 20:00:00,20,1077.0,56.6,Medium,Rain,1.09,1,1
V01859,2024-06-03 22:00:00,22,271.4,68.7,High,Clear,2.92,1,0
V01860,2024-06-04 00:00:00,0,1195.0,118.4,High,Clear,0.52,1,1
V01861,2024-06-04 02:00:00,2,411.9,46.6,Low,Clear,2.15,0,0
V01862,2024-06-04 04:00:00,4,1535.6,73.8,High,Clear,0.31,1,1
V01863,2024-06-04 06:00:00,6,1360.8,69.7,Low,Clear,1.66,1,0
V01864,2024-06-04 08:00:00,8,1030.4,89.1,Medium,Clear,2.83,1,1
V01865,2024-06-04 10:00:00,10,970.8,62.8,Medium,Clear,0.89,1,0
V01866,2024-06-04 12:00:00,12,805.9,15.6,Low,Clear,0.57,1,0
V01867,2024-06-04 14:00:00,14,1205.3,21.2,Low,Rain,1.66,1,0
V01868,2024-06-04 16:00:00,16,733.1,0.0,Low,Cloudy,3.44,1,0
V01869,2024-06-04 18:00:00,18,1006.0,33.9,Low,Rain,2.07,1,0
V01870,2024-06-04 20:00:00,20,1292.4,8.7,Low,Clear,3.8,1,1
V01871,2024-06-04 22:00:00,22,647.2,71.8,High,Rain,0.97,1,1
V01872,2024-06-05 00:00:00,0,622.7,56.5,Medium,Clear,0.92,1,0
V01873,2024-06-05 02:00:00,2,362.5,30.4,High,Clear,0.18,0,0
V01874,2024-06-05 04:00:00,4,421.0,48.4,High,Rain,0.54,1,0
V01875,2024-06-05 06:00:00,6,100.0,37.3,Medium,Clear,0.86,1,0
V01876,2024-06-05 08:00:00,8,1228.4,48.7,Medium,Clear,0.94,1,0
V01877,2024-06-05 10:00:00,10,1714.0,67.7,High,Rain,1.63,1,1
V01878,2024-06-05 12:00:00,12,1541.4,43.2,Medium,Cloudy,0.6,1,0
V01879,2024-06-05 14:00:00,14,168.3,32.3,Medium,Clear,0.64,1,0
V01880,2024-06-05 16:00:00,16,1226.2,43.8,High,Clear,4.29,1,0
V01881,2024-06-05 18:00:00,18,1539.9,36.6,Medium,Clear,0.03,1,0
V01882,2024-06-05 20:00:00,20,694.4,44.7,Medium,Storm,0.37,1,0
V01883,2024-06-05 22:00:00,22,945.7,72.2,High,Clear,0.05,1,1
V01884,2024-06-06 00:00:00,0,100.0,52.8,Medium,Clear,0.07,1,0
V01885,2024-06-06 02:00:00,2,1020.0,90.5,High,Clear,0.68,1,0
V01886,2024-06-06 04:00:00,4,421.4,52.0,Low,Rain,1.27,1,0
V01887,2024-06-06 06:00:00,6,989.8,19.2,Low,Rain,0.65,1,0
V01888,2024-06-06 08:00:00,8,197.5,10.6,Medium,Clear,1.34,0,0
V01889,2024-06-06 10:00:00,10,1144.3,66.8,Low,Storm,1.84,1,1
V01890,2024-06-06 12:00:00,12,1361.0,89.6,High,Clear,1.15,0,1
V01891,2024-06-06 14:00:00,14,547.6,11.1,Low,Rain,1.33,1,1
V01892,2024-06-06 16:00:00,16,388.4,56.9,Medium,Clear,0.74,0,0
V01893,2024-06-06 18:00:00,18,100.0,61.7,Low,Clear,0.6,1,0
V01894,2024-06-06 20:00:00,20,780.1,123.2,High,Clear,0.04,1,1
V01895,2024-06-06 22:00:00,22,638.3,56.3,Medium,Storm,1.92,1,1
V01896,2024-06-07 00:00:00,0,202.0,61.5,Low,Rain,1.1,1,1
V01897,2024-06-07 02:00:00,2,1103.9,4.8,Low,Cloudy,1.25,1,0
V01898,2024-06-07 04:00:00,4,697.5,49.1,Medium,Clear,0.17,0,0
V01899,2024-06-07 06:00:00,6,415.9,71.6,High,Clear,0.4,1,0
V01900,2024-06-07 08:00:00,8,650.4,88.6,High,Clear,0.7,1,0
V01901,2024-06-07 10:00:00,10,1382.1,75.3,Low,Clear,0.27,1,1
V01902,2024-06-07 12:00:00,12,1171.3,56.2,Medium,Clear,1.13,1,1
V01903,2024-06-07 14:00:00,14,841.5,11.6,Low,Cloudy,1.07,1,0
V01904,2024-06-07 16:00:00,16,1178.6,18.4,Medium,Cloudy,1.01,1,0
V01905,2024-06-07 18:00:00,18,377.6,91.1,Medium,Rain,1.9,0,0
V01906,2024-06-07 20:00:00,20,914.6,47.8,Low,Clear,1.16,1,0
V01907,2024-06-07 22:00:00,22,966.3,61.2,Medium,Clear,2.66,1,0
V01908,2024-06-08 00:00:00,0,688.6,71.4,High,Clear,1.19,1,0
V01909,2024-06-08 02:00:00,2,1096.0,41.7,Low,Clear,0.49,1,0
V01910,2024-06-08 04:00:00,4,548.8,10.3,Low,Cloudy,0.92,1,0
V01911,2024-06-08 06:00:00,6,1129.4,44.7,Low,Rain,1.26,1,0
V01912,2024-06-08 08:00:00,8,1148.3,5.6,Low,Clear,0.41,1,0
V01913,2024-06-08 10:00:00,10,100.0,26.0,Low,Clear,1.04,1,0
V01914,2024-06-08 12:00:00,12,1435.6,33.9,Medium,Rain,0.48,1,1
V01915,2024-06-08 14:00:00,14,100.0,0.0,Low,Clear,0.27,1,0
V01916,2024-06-08 16:00:00,16,622.8,41.3,Medium,Clear,3.31,1,0
V01917,2024-06-08 18:00:00,18,1361.4,57.5,High,Cloudy,0.47,0,0
V01918,2024-06-08 20:00:00,20,757.2,74.7,High,Cloudy,0.39,0,0
V01919,2024-06-08 22:00:00,22,240.2,50.0,Medium,Clear,1.69,1,0
V01920,2024-06-09 00:00:00,0,407.8,79.2,Low,Rain,0.68,1,0
V01921,2024-06-09 02:00:00,2,1362.1,42.6,Low,Rain,0.44,1,0
V01922,2024-06-09 04:00:00,4,100.0,43.4,Low,Clear,1.73,1,0
